-1.0224310783567534 -362.20364941408866 
-1.0093141239935826 -Infinity 
-1.0245798406790119 -211.3112722336023 
-1.0655045722885006 -90.93092374638377 
-1.01173610478446 -1460.9113565894954 
-1.034029266801429 -119.55063229505261 
-1.0222892192480362 -908.5953713668591 
-1.058370377158373 -92.8787807333213 
